"Shape_Leng,N,19,11"
2.77227309052
2.97207284612
2.9225100473
3.01427537334
2.80766112515
2.92687719282
3.08389964505
2.8774872687
3.01262477494
3.04763202693
3.74395846589
4.73887633966
3.5779788963
2.75048159861
53.0265441582
55.2131278857
53.7653005562
70.5556773469
3.09247878086
3.51597636907
3.29941388468
2.90639467647
2.99976080353
2.97217714767
2.7819597412
2.76122001348
99.6318520959
9.81725035007
27.3357328762
262.438444114
127.354017025
2.62154496727
3.04530147428
3.22408932407
3.62837442314
3.09436132636
3.10168551114
3.27080495032
2.96193890592
3.10010322593
3.03809480493
2.93727509419
3.34577761813
3.06328794105
3.00953053535
36.7619766306
2.80910038291
2.81153216791
2.99777400527
3.02592431476
13.5759406685
2.95078107228
3.04315134206
2.95824559453
2.97013821698
2.96949239496
3.00076273279
3.71692305488
3.22558893489
2.98986305826
3.05444347988
3.05846513396
3.0141045119
2.88340510756
2.86575871332
2.9798686402
3.60281903612
4.6496998842
4.25734905435
2.9254396256
4.41097733227
2.94660009265
4.22275596884
3.13580675679
52.9119259337
53.5405149436
170.128867588
632.285870554
2.96742347207
2.90049736913
2.92490547055
148.341666601
3.7361468178
4.03367884331
4.01864779502
4.73717056679
4.18465959545
3.75733588855
4.05524218831
3.63275117918
3.71982366425
3.97915994112
3.81441686963
4.33072742224
3.83429172197
4.49641147392
4.01339855535
3.8801971432
3.81438119431
3.89961703315
4.09276361454
3.5764419458
3.79726350186
3.69585768451
3.70525371958
3.85081198646
3.69175216278
3.67008189394
4.13860749197
4.41257292848
3.61419881585
3.72873436717
3.62774034095
3.85684066032
3.84178149978
3.92411469338
3.86497115812
3.70983557024
4.01879038966
3.9958114191
4.16047173785
3.94897303052
3.91470471209
3.78642443903
3.87726321066
3.93883258719
3.86158012911
4.09217022135
3.68404137841
4.49686915216
3.73872451466
242.641542941
153.849553264
298.382664396
3.66743205649
3.5891894478
3.59746814546
3.60141152609
3.47661100644
3.54310399857
3.27622281868
3.74621210899
3.53765077286
3.93495171877
3.47933685884
3.81354272547
3.48693674784
3.53041555482
3.82165646039
47.8887772224
257.430957784
31.2283275839
54.5379958525
54.5379958525
54.5379958525
54.5367710215
130.479435165
130.478242772
81.5066341757
81.5027617206
173.646366533
173.644455812
134.092262289
134.095642237
199.222720533
199.221604045
277.865680283
60.5975590417
75.6659031019
277.539352083
315.445904209
315.041408076
55.7761255484
12.1456774052
9.07989713362
23.6376329915
7.11262854886
23.7227685686
283.82533936
826.397922101
450.759787582
73.2844774285
345.683107216
15.2917968353
14.9878064125
14.9878064125
347.465637649
88.3799343149
0.179088781125
0.553031734135
189.794231841
232.688755564
